"jmdict_seq","kanji","kana","waller_definition","origin","original"
1202710,"開催","かいさい","holding a meeting, open an exhibition","waller",
1199470,"回収","かいしゅう","collection, recovery","waller",
1200880,"改修","かいしゅう","repair, improvement","waller",
1200280,"怪獣","かいじゅう","monster","waller",
1199030,"解除","かいじょ","cancellation, rescinding, release, calling off","waller",
1199610,"回送","かいそう","forwarding","waller",
1203080,"階層","かいそう","class, level, stratum, hierarchy","waller",
1202830,"開拓","かいたく","reclamation (of wasteland), cultivation, pioneer","waller",
1198760,"会談","かいだん","conversation, conference, discussion, interview","waller",
1201040,"改定","かいてい","reform","waller",
1201060,"改訂","かいてい","revision","waller",
1204650,"街道","かいどう","highway","waller",
1198110,"介入","かいにゅう","intervention","waller",
1202880,"開発","かいはつ","development, exploitation","waller",
1201700,"海抜","かいばつ","height above sea level","waller",
1198130,"介抱","かいほう","nursing, looking after","waller",
1199270,"解剖","かいぼう","dissection, autopsy","waller",
1199800,"回覧","かいらん","circulation","waller",
1201820,"海流","かいりゅう","ocean current","waller",
1201140,"改良","かいりょう","improvement, reform","waller",
1199830,"回路","かいろ","circuit (electric)","waller",
1267870,"顧みる","かえりみる","to look back, to turn around, to review","waller",
2836356,"省みる","かえりみる","to reflect","waller",
1512150,"返る","かえる","to return, to come back, to go back","waller",
1217850,"顔付き","かおつき","(outward) looks, features, face, countenance, expression","waller",
1250600,"掲げる","かかげる","to publish, to print, to carry (an article), to put up, to hang out, to hoist, to fly (a sail), to float (a","waller",
1573310,"踵","かかと","(shoe) heel","waller",
1589840,"係り","かかり","official, duty, person in charge","waller",
1195750,"課外","かがい","extracurricular","waller",
1589970,"書き取り","かきとり","dictation","waller",
1343780,"書き取る","かきとる","to write down, to take dictation, to take notes","waller",
1399880,"掻き回す","かきまわす","to stir up, to churn, to ransack, to disturb","waller",
1253900,"欠く","かく","to lack, to break, to crack, to chip","waller",
1206100,"角","かく","1. angle, 2. bishop (shogi)","waller",
1205510,"核","かく","nucleus, kernel","waller",
1205270,"格","かく","status, character, case","waller",
1189710,"佳句","かく","beautiful passage of literature","waller",
1197050,"画","かく","stroke","waller",
1205340,"格差","かくさ","qualitative difference, disparity","waller",
1205180,"拡散","かくさん","scattering, diffusion","waller",
1205040,"各種","かくしゅ","every kind, all sorts","waller",
1607110,"隔週","かくしゅう","every other week","waller",
1205870,"確信","かくしん","conviction, confidence","waller",
1206470,"革新","かくしん","reform, innovation","waller",
1205880,"確定","かくてい","definition (math), decision, settlement","waller",
1205750,"獲得","かくとく","acquisition, possession","waller",
1205920,"確保","かくほ","guarantee, ensure, maintain, insure, secure","waller",
1206500,"革命","かくめい","revolution","waller",
1206030,"確立","かくりつ","establishment","waller",
1590040,"賭け","かけ","betting, gambling, a gamble","waller",
1207600,"掛け","かけ","credit","waller",
1244800,"駆け足","かけあし","running fast, double time","waller",
1191910,"家計","かけい","household economy, family finances","waller",
1244710,"駆けっこ","かけっこ","(foot) race","waller",
1570710,"翔る","かける","to run (race esp. horse), to gallop, to canter","waller",
1244720,"駆ける","かける","to run (race esp. horse), to gallop, to canter","waller",
1444840,"賭ける","かける","to wager, to bet, to risk, to stake, to gamble","waller",
1194480,"ヶ月","かげつ","#NAME?","waller",
1190120,"加工","かこう","manufacturing, processing, treatment","waller",
1186980,"化合","かごう","chemical combination","waller",
1372890,"嵩張る","かさばる","to be bulky, to be unwieldy, to grow voluminous","waller",
1372880,"嵩む","かさむ","to pile up, to increase","waller",
1583710,"風車","かざぐるま","1. windmill, 2. pinwheel","waller",
1002790,"畏まりました","かしこまりました","certainly!","waller",
2764440,"華奢","かしゃ","luxury, pomp, delicate, slender, gorgeous","waller",
1590250,"箇所","かしょ","passage, place, point, part","waller",
2859761,"火傷","かしょう","burn, scald","waller",
1590280,"箇条書き","かじょうがき","itemized form, itemization","waller",
1610640,"噛る","かじる","to chew, to bite (at), to gnaw, to nibble, to munch, to crunch, to have a smattering of","waller",
1590290,"微か","かすか","faint, dim, weak, indistinct, hazy, poor, wretched","waller",
1196520,"霞む","かすむ","to grow hazy, to be misty","waller",
1186740,"化する","かする","to change into, to convert into, to transform, to be reduced, to influence, to improve (someone)","waller",
1636530,"擦る","かする","to touch lightly, to take a percentage (from)","waller",
1194060,"火星","かせい","Mars (planet)","waller",
1187210,"化石","かせき","fossil, petrifaction, fossilization","waller",
1193520,"河川","かせん","rivers","waller",
1187250,"化繊","かせん","synthetic fibres","waller",
1196220,"過疎","かそ","depopulation","waller",
1196230,"過多","かた","excess, superabundance","waller",
1582640,"難い","かたい","difficult, hard","waller",
1590350,"片思い","かたおもい","unrequited love","waller",
1577915,"敵","かたき","enemy, rival","waller",
1222250,"気質","かたぎ","spirit, character, trait, temperament, disposition","waller",
1511640,"片言","かたこと","a smattering, talk like a baby, speak haltingly","waller",
1511780,"片付け","かたづけ","tidying up, finishing","waller",
1578210,"傾く","かたぶく","to incline toward, to slant, to lurch, to heel over, to be disposed to, to trend toward, to be prone to, to","waller",
1249420,"傾ける","かたむける","to incline, to list, to bend, to lean, to tip, to tilt, to slant, to concentrate on, to ruin (a country), to","waller",
1266570,"固める","かためる","to harden, to freeze, to fortify","waller",
1590420,"偏る","かたよる","to be one-sided, to incline, to be partial, to be prejudiced, to lean, to be biased","waller",
1590440,"傍ら","かたわら","beside(s), while, nearby","waller",
1195820,"課題","かだい","subject, theme, task","waller",
1590460,"花壇","かだん","flower bed","waller",
1192240,"家畜","かちく","domestic animals, livestock, cattle","waller",
1197170,"画期","かっき","epoch-making","waller",
1208410,"活発","かっぱつ","vigor, active","waller",
1208840,"且つ","かつ","yet, and","waller",
,"割","かつ","divide, cut, halve, separate, split, rip, break, crack, smash, dilute","waller",
1581210,"嘗て","かつて","once, ever","waller",
1584800,"門","かど","gate","waller",
1208870,"叶う","かなう","to come true (wish)","waller",
1208880,"叶える","かなえる","to grant (request wish)","waller",
1779760,"金槌","かなづち","1. (iron) hammer, 2. punishment","waller",
1682400,"鉄棒","かなぼう","iron rod, crowbar, horizontal bar (gymnastics)","waller",
1590560,"可成","かなり","considerably, fairly, quite","waller",
1190430,"加入","かにゅう","becoming a member, joining, entry, admission, subscription, affiliation, adherence, signing","waller",
1578130,"金庫","かねぐら","safe, vault, treasury, provider of funds","waller",
2826481,"予言","かねごと","prediction, promise, prognostication","waller",
1542850,"兼ねて","かねて","simultaneously","waller",
1186150,"下番","かばん","going off duty","waller",
1195610,"華美","かび","pomp, splendor, gaudiness","waller",
1194890,"花粉","かふん","pollen","waller",
1208970,"株式","かぶしき","stock (company)","waller",
1222350,"気触れる","かぶれる","to react to, to be influenced by, to go overboard for","waller",
1195930,"貨幣","かへい","money, currency, coinage","waller",
1279690,"構え","かまえ","posture, pose, style","waller",
1279700,"構える","かまえる","to set up","waller",
1190570,"加味","かみ","seasoning, flavoring","waller",
1209200,"噛み切る","かみきる","to bite off, to gnaw through","waller",
1196460,"過密","かみつ","crowded","waller",
1491110,"瓶","かめ","earthenware pot","waller",
1002970,"かも知れない","かもしれない","may, might, perhaps, may be, possibly","waller",
1209350,"粥","かゆ","(rice) gruel","waller",
1569570,"痒い","かゆい","itchy, itching","waller",
1567650,"揶揄う","からかう","to ridicule, to tease, to banter with, to make fun of","waller",
1409140,"身体","からだ","the body","waller",
1409680,"体付き","からだつき","body build, figure","waller",
1548520,"絡む","からむ","to entangle, to entwine","waller",
1323540,"借り","かり","borrowing, debt, loan","waller",
1186520,"下吏","かり","lower official","waller",
1590710,"加留多","カルタ","(pt:) (n) playing cards (pt: carta)","waller",
1568740,"涸れる","かれる","to dry up, to run out","waller",
1196490,"過労","かろう","overwork, strain","waller",
1365870,"辛うじて","かろうじて","barely, narrowly, just manage to do st","waller",
1581310,"側","かわ","side, row, surroundings, part, (watch) case","waller",
1577200,"可愛い","かわいい","pretty, cute, lovely, charming, dear, darling, pet","waller",
1190730,"可愛がる","かわいがる","to love, to be affectionate","waller",
1590740,"可哀想","かわいそう","poor, pitiable, pathetic","waller",
1190740,"可愛らしい","かわいらしい","lovely, sweet","waller",
