"jmdict_seq","kanji","kana","waller_definition","origin","original"
1584340,"埋まる","うずまる","to be buried, to be surrounded, to overflow, to be filled","waller",
1584340,"埋まる","うまる","to be buried, to be surrounded, to overflow, to be filled","jmdict","うずまる"
1172460,"嘘つき","うそつき","liar (sometimes said with not much seriousness), fibber","waller",
1172460,"嘘吐き","うそつき","liar (sometimes said with not much seriousness), fibber","jmdict","嘘つき"
1172460,"嘘付き","うそつき","liar (sometimes said with not much seriousness), fibber","jmdict","嘘つき"
1172460,"ウソ付き","ウソつき","liar (sometimes said with not much seriousness), fibber","jmdict","嘘つき"
1172460,"ウソ吐き","ウソつき","liar (sometimes said with not much seriousness), fibber","jmdict","嘘つき"
1172460,"うそ付き","うそつき","liar (sometimes said with not much seriousness), fibber","jmdict","嘘つき"
1172460,"噓吐き","うそつき","liar (sometimes said with not much seriousness), fibber","jmdict","嘘つき"
1172460,"うそ吐き","うそつき","liar (sometimes said with not much seriousness), fibber","jmdict","嘘つき"
1588140,"打ち合わせ","うちあわせ","business meeting, previous arrangement, appointment","waller",
1588150,"打ち合わせる","うちあわせる","to knock together, to arrange","waller",
1588150,"打ち合せる","うちあわせる","to knock together, to arrange","jmdict","打ち合わせる"
1588150,"打合せる","うちあわせる","to knock together, to arrange","jmdict","打ち合わせる"
1588150,"打合わせる","うちあわせる","to knock together, to arrange","jmdict","打ち合わせる"
1408720,"打ち切る","うちきる","to stop, to abort, to discontinue, to close","waller",
1408720,"打切る","うちきる","to stop, to abort, to discontinue, to close","jmdict","打ち切る"
1588200,"打ち消し","うちけし","negation, denial, negative","waller",
1588200,"打消し","うちけし","negation, denial, negative","jmdict","打ち消し"
1588200,"打消","うちけし","negation, denial, negative","jmdict","打ち消し"
1581440,"打ち込む","うちこむ","to drive in (e.g. nail stake), to devote oneself to, to shoot into, to smash, to throw into, to cast int","waller",
1581440,"打ちこむ","うちこむ","to drive in (e.g. nail stake), to devote oneself to, to shoot into, to smash, to throw into, to cast int","jmdict","打ち込む"
1581440,"打込む","うちこむ","to drive in (e.g. nail stake), to devote oneself to, to shoot into, to smash, to throw into, to cast int","jmdict","打ち込む"
1581440,"うち込む","うちこむ","to drive in (e.g. nail stake), to devote oneself to, to shoot into, to smash, to throw into, to cast int","jmdict","打ち込む"
1419250,"団扇","うちわ","fan","waller",
1419250,,"うちわ","fan","jmdict","団扇"
1459360,"内訳","うちわけ","the items, breakdown, classification","waller",
1397710,"訴え","うったえ","lawsuit, complaint","waller",
1568430,"鬱陶しい","うっとうしい","gloomy, depressing","waller",
1568430,,"うっとうしい","gloomy, depressing","jmdict","鬱陶しい"
1568430,,"うっとおしい","gloomy, depressing","jmdict","鬱陶しい"
1568430,"鬱陶しい","うっとおしい","gloomy, depressing","jmdict","うっとうしい"
1321790,"写し","うつし","copy, duplicate, facsimile, transcript","waller",
1588340,"空ろ","うつろ","blank, cavity, hollow, empty (space)","waller",
1588340,"虚ろ","うつろ","blank, cavity, hollow, empty (space)","jmdict","空ろ"
1588340,"洞ろ","うつろ","blank, cavity, hollow, empty (space)","jmdict","空ろ"
1588340,"洞","うつろ","blank, cavity, hollow, empty (space)","jmdict","空ろ"
1218880,"器","うつわ","bowl, vessel, container","waller",
1172100,"雨天","うてん","rainy weather","waller",
1562890,"腕前","うでまえ","ability, skill, facility","waller",
1562890,"腕まえ","うでまえ","ability, skill, facility","jmdict","腕前"
1574470,"饂飩","うどん","noodles (Japanese)","waller",
1403760,"促す","うながす","to urge, to press, to suggest, to demand, to stimulate, to quicken, to incite, to invite (attention to)","waller",
1565300,"唸る","うなる","to groan, to moan, to roar, to howl, to growl, to hum, to buzz, to sough","waller",
1317730,"自惚れ","うぬぼれ","pretension, conceit, hubris","waller",
1317730,,"うぬぼれ","pretension, conceit, hubris","jmdict","自惚れ"
1317730,"己惚れ","うぬぼれ","pretension, conceit, hubris","jmdict","自惚れ"
1317730,"自惚","うぬぼれ","pretension, conceit, hubris","jmdict","自惚れ"
1310460,"甘い","うまい","delicious","waller",
1378770,"生まれつき","うまれつき","by nature, by birth, native","waller",
1378770,"生れつき","うまれつき","by nature, by birth, native","jmdict","生まれつき"
1378770,"生まれ付き","うまれつき","by nature, by birth, native","jmdict","生まれつき"
1378770,"生れ付き","うまれつき","by nature, by birth, native","jmdict","生まれつき"
1201830,"海路","うみじ","sea route","waller",
1201830,"海路","かいろ","sea route","jmdict","うみじ"
1201830,"海路","うなじ","sea route","jmdict","うみじ"
1588410,"産む","うむ","to give birth, to deliver, to produce","waller",
1588410,"生む","うむ","to give birth, to deliver, to produce","jmdict","産む"
1524520,"埋め込む","うめこむ","to bury","waller",
1473500,"梅干","うめぼし","dried plum","waller",
1473500,"梅干し","うめぼし","dried plum","jmdict","梅干"
1525230,"末","うら","top end, tip","waller",
1550620,"裏返し","うらがえし","inside out, upside down","waller",
1588530,"売り出し","うりだし","(bargain) sale","waller",
1588530,"売出し","うりだし","(bargain) sale","jmdict","売り出し"
1588530,"売出","うりだし","(bargain) sale","jmdict","売り出し"
1473860,"売り出す","うりだす","to put on sale, to market, to become popular","waller",
1473860,"売出す","うりだす","to put on sale, to market, to become popular","jmdict","売り出す"
1341790,"潤う","うるおう","to be moist, to be damp, to get wet, to profit by, to be watered, to receive benefits, to favor, to charm, t","waller",
1341790,"霑う","うるおう","to be moist, to be damp, to get wet, to profit by, to be watered, to receive benefits, to favor, to charm, t","jmdict","潤う"
1481920,"五月蝿い","うるさい","noisy, loud, fussy","waller",
1588590,"売れ行き","うれゆき","sales","waller",
1497450,"浮気","うわき","flighty, fickle, wanton, unfaithful","waller",
1497450,"うわ気","うわき","flighty, fickle, wanton, unfaithful","jmdict","浮気"
1497450,"上気","うわき","flighty, fickle, wanton, unfaithful","jmdict","浮気"
1580400,"上手","うわて","1. upper part, upper stream, left side (of a stage), 2. skillful (only in comparisons), dexterity (on","waller",
1580400,"上手","かみて","1. upper part, upper stream, left side (of a stage), 2. skillful (only in comparisons), dexterity (on","jmdict","うわて"
1352770,"上回る","うわまわる","to exceed","waller",
1352770,"上まわる","うわまわる","to exceed","jmdict","上回る"
1352770,"上廻る","うわまわる","to exceed","jmdict","上回る"
1357260,"植わる","うわる","to be planted","waller",
1172690,"運営","うんえい","management, administration, operation","waller",
1001110,,"うんざり","tedious, boring, being fed up with","waller",
1001110,,"ウンザリ","tedious, boring, being fed up with","jmdict","うんざり"
1588620,"運送","うんそう","shipping, marine transportation","waller",
1588620,"運漕","うんそう","shipping, marine transportation","jmdict","運送"
1172820,"運賃","うんちん","freight rates, shipping expenses, fare","waller",
1588630,"云々","うんぬん","and so on, and so forth, comment","waller",
1588630,"云云","うんぬん","and so on, and so forth, comment","jmdict","云々"
1173010,"運搬","うんぱん","transport, carriage","waller",
1173030,"運命","うんめい","fate","waller",
1173050,"運輸","うんゆ","transportation","waller",
1173090,"運用","うんよう","making use of, application, investment, practical use","waller",
1198160,"会","え","understanding","waller",
1335730,"重","え","-fold, -ply","waller",
1001130,"鱝","えい","ray (fish)","waller",
1001130,,"えい","ray (fish)","jmdict","鱝"
1001130,"鱏","えい","ray (fish)","jmdict","鱝"
1001130,"海鷂魚","えい","ray (fish)","jmdict","鱝"
1001130,,"エイ","ray (fish)","jmdict","鱝"
1173780,"映写","えいしゃ","projection","waller",
1174530,"英字","えいじ","English letter (character)","waller",
1174790,"衛生","えいせい","health, hygiene, sanitation, medical","waller",
1173800,"映像","えいぞう","reflection, image","waller",
1174680,"英雄","えいゆう","hero, great man","waller",
1174970,"液","えき","liquid, fluid","waller",
1537960,"役","えき","war, campaign, battle","waller",
1537960,"役","えだち","war, campaign, battle","jmdict","えき"
1175380,"閲覧","えつらん","inspection, reading","waller",
1205760,"獲物","えもの","game, spoils, trophy","waller",
1588750,"襟","えり","neck, collar, lapel, neckband","waller",
1588750,"衿","えり","neck, collar, lapel, neckband","jmdict","襟"
1588750,"領","えり","neck, collar, lapel, neckband","jmdict","襟"
1177490,"縁","えん","chance, fate, destiny, relation, bonds, connection, karma","waller",
1177490,"縁","えにし","chance, fate, destiny, relation, bonds, connection, karma","jmdict","えん"
1177490,"縁","えに","chance, fate, destiny, relation, bonds, connection, karma","jmdict","えん"
1177490,"縁","え","chance, fate, destiny, relation, bonds, connection, karma","jmdict","えん"
1177490,"江に","えに","chance, fate, destiny, relation, bonds, connection, karma","jmdict","縁"
2847901,"塩","えん","salt","waller",
1615260,"艶","えん","charming, fascinating, voluptuous","waller",
1176240,"園","えん","garden (esp. man-made)","waller",
1176240,"苑","その","garden (esp. man-made)","jmdict","園"
1176240,"苑","えん","garden (esp. man-made)","jmdict","園"
1576570,"円滑","えんかつ","harmony, smoothness","waller",
1576570,"円滑","えんこつ","harmony, smoothness","jmdict","えんかつ"
1177630,"縁側","えんがわ","veranda, porch, balcony, open corridor","waller",
1177630,"椽側","えんがわ","veranda, porch, balcony, open corridor","jmdict","縁側"
1176740,"沿岸","えんがん","coast, shore","waller",
1566060,"婉曲","えんきょく","euphemistic, circumlocution, roundabout, indirect, insinuating","waller",
1176930,"演習","えんしゅう","practice, exercises, manoeuvers","waller",
1176950,"演出","えんしゅつ","production (e.g. play), direction","waller",
1176780,"演じる","えんじる","to perform (a play), to play (a part), to act (a part), to commit (a blunder)","waller",
1176790,"演ずる","えんずる","to perform, to play","waller",
1176750,"沿線","えんせん","along railway line","waller",
1177650,"縁談","えんだん","marriage proposal, engagement","waller",
